station_id,session_id,timestamp,voltage,current,power_kw,energy_kwh,meter_value_increment,interruption_flag,error_code,anomaly_label,anomaly_type
STATION_11,f0dc6d29-9ce,2024-06-02 15:29:00,404.38,16.0,6.3173,5.4602,0.1063,0,0,0,normal
STATION_11,f0dc6d29-9ce,2024-06-02 15:30:00,396.16,21.65,8.2821,5.5982,0.1373,0,0,0,normal
STATION_11,f0dc6d29-9ce,2024-06-02 15:31:00,399.29,15.0,5.7163,5.6935,0.0948,0,0,0,normal
STATION_11,f0dc6d29-9ce,2024-06-02 15:32:00,401.83,14.72,5.8204,5.7905,0.0973,0,0,0,normal
STATION_11,f0dc6d29-9ce,2024-06-02 15:33:00,400.45,21.58,8.3181,5.9292,0.1374,0,0,0,normal
STATION_11,f0dc6d29-9ce,2024-06-02 15:34:00,397.23,14.14,5.3502,6.0183,0.0899,0,0,0,normal
STATION_11,f0dc6d29-9ce,2024-06-02 15:35:00,400.13,16.62,6.5136,6.1269,0.1094,0,0,0,normal
STATION_11,f0dc6d29-9ce,2024-06-02 15:36:00,392.12,10.98,4.1501,6.196,0.0685,0,0,0,normal
STATION_11,f0dc6d29-9ce,2024-06-02 15:37:00,404.9,12.86,5.1359,6.2816,0.0862,0,0,0,normal
STATION_11,f0dc6d29-9ce,2024-06-02 15:38:00,403.53,9.35,3.661,6.3427,0.0609,1,0,0,normal
STATION_11,f0dc6d29-9ce,2024-06-02 15:39:00,402.83,17.95,7.2173,6.463,0.1207,0,0,0,normal
STATION_11,f0dc6d29-9ce,2024-06-02 15:40:00,404.67,11.69,4.6799,6.541,0.0783,0,0,0,normal
STATION_11,f0dc6d29-9ce,2024-06-02 15:41:00,392.65,11.01,4.1323,6.6098,0.0684,0,0,0,normal
STATION_11,f0dc6d29-9ce,2024-06-02 15:42:00,392.19,17.88,6.9242,6.7252,0.115,0,0,0,normal
STATION_11,f0dc6d29-9ce,2024-06-02 15:43:00,393.61,21.7,8.1403,6.8609,0.1352,0,0,0,normal
STATION_11,f0dc6d29-9ce,2024-06-02 15:44:00,398.29,17.1,6.7564,6.9735,0.1121,0,1,0,normal
STATION_11,f0dc6d29-9ce,2024-06-02 15:45:00,402.33,19.83,7.81,7.1037,0.1314,0,0,0,normal
STATION_11,f0dc6d29-9ce,2024-06-02 15:46:00,403.09,16.59,6.395,7.2103,0.1057,0,0,0,normal
STATION_11,f0dc6d29-9ce,2024-06-02 15:47:00,393.08,15.95,5.9857,7.31,0.1001,0,0,0,normal
STATION_11,f0dc6d29-9ce,2024-06-02 15:48:00,395.04,7.95,3.0469,7.3608,0.0511,0,0,0,normal
STATION_11,f0dc6d29-9ce,2024-06-02 15:49:00,401.33,12.62,5.0609,7.4451,0.0848,0,0,0,normal
STATION_11,f0dc6d29-9ce,2024-06-02 15:50:00,401.66,19.71,7.8211,7.5755,0.1296,0,0,0,normal
STATION_11,f0dc6d29-9ce,2024-06-02 15:51:00,407.65,16.07,6.5496,7.6847,0.1094,0,0,0,normal
STATION_11,f0dc6d29-9ce,2024-06-02 15:52:00,393.17,10.71,4.074,7.7526,0.0679,1,0,0,normal
STATION_11,f0dc6d29-9ce,2024-06-02 15:53:00,394.4,18.38,7.1454,7.8716,0.1195,0,0,0,normal
STATION_11,f0dc6d29-9ce,2024-06-02 15:54:00,404.42,12.5,4.8454,7.9524,0.0812,0,0,0,normal
STATION_11,f0dc6d29-9ce,2024-06-02 15:55:00,393.71,11.12,4.3215,8.0244,0.0726,0,0,0,normal
STATION_11,f0dc6d29-9ce,2024-06-02 15:56:00,393.88,17.41,6.64,8.1351,0.1097,0,0,0,normal
STATION_11,f0dc6d29-9ce,2024-06-02 15:57:00,396.8,18.82,7.1327,8.254,0.1184,0,0,0,normal
STATION_11,f0dc6d29-9ce,2024-06-02 15:58:00,403.21,18.82,7.5795,8.3803,0.1263,0,0,0,normal
STATION_11,f0dc6d29-9ce,2024-06-02 15:59:00,397.48,19.1,7.2895,8.5018,0.1217,0,0,0,normal
STATION_11,f0dc6d29-9ce,2024-06-02 16:00:00,401.65,15.08,6.0197,8.6021,0.1007,0,0,0,normal
STATION_11,f0dc6d29-9ce,2024-06-02 16:01:00,407.09,17.8,7.0219,8.7192,0.1161,0,0,0,normal
STATION_11,f0dc6d29-9ce,2024-06-02 16:02:00,406.66,19.65,7.7011,8.8475,0.1281,0,0,0,normal
STATION_11,f0dc6d29-9ce,2024-06-02 16:03:00,404.71,12.77,5.0005,8.9308,0.0831,0,0,0,normal
STATION_11,f0dc6d29-9ce,2024-06-02 16:04:00,398.39,13.95,5.2827,9.0189,0.088,0,0,0,normal
STATION_11,f0dc6d29-9ce,2024-06-02 16:05:00,399.44,15.57,6.0384,9.1195,0.1001,0,0,0,normal
STATION_11,f0dc6d29-9ce,2024-06-02 16:06:00,405.94,7.51,2.9789,9.1692,0.05,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 16:44:00,403.2,21.93,8.84,0.1473,0.1478,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 16:45:00,403.59,16.51,6.5994,0.2573,0.1091,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 16:46:00,402.89,10.45,4.0121,0.3242,0.0671,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 16:47:00,405.37,17.07,6.7086,0.436,0.112,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 16:48:00,392.99,15.26,5.9588,0.5353,0.1002,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 16:49:00,392.81,15.89,5.9555,0.6346,0.1001,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 16:50:00,399.48,12.85,4.9318,0.7168,0.0815,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 16:51:00,405.29,18.35,7.4241,0.8405,0.1248,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 16:52:00,401.69,17.29,6.8243,0.9542,0.1145,1,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 16:53:00,396.36,12.34,4.8733,1.0355,0.0809,0,1,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 16:54:00,402.57,9.44,3.617,1.0957,0.0604,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 16:55:00,406.23,17.15,6.8881,1.2105,0.1145,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 16:56:00,395.54,12.21,4.6397,1.2879,0.0766,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 16:57:00,397.36,17.24,6.5619,1.3972,0.1093,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 16:58:00,394.12,19.15,7.4181,1.5209,0.1237,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 16:59:00,403.38,16.49,6.5941,1.6308,0.1108,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 17:00:00,393.05,14.31,5.6236,1.7245,0.0937,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 17:01:00,401.25,14.65,5.7404,1.8202,0.0958,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 17:02:00,397.7,12.48,4.9024,1.9019,0.0817,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 17:03:00,397.35,14.77,5.7528,1.9978,0.0968,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 17:04:00,397.28,24.75,9.7632,2.1605,0.1615,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 17:05:00,406.29,21.68,8.6121,2.304,0.1424,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 17:06:00,395.95,10.18,4.0318,2.3712,0.0672,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 17:07:00,403.94,13.41,5.1535,2.4571,0.0861,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 17:08:00,407.78,8.8,3.4879,2.5152,0.0577,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 17:09:00,394.28,15.61,6.0564,2.6162,0.1004,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 17:10:00,399.13,13.13,5.0571,2.7005,0.0848,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 17:11:00,396.28,15.09,5.8008,2.7971,0.0959,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 17:12:00,406.53,13.81,5.5582,2.8898,0.0927,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 17:13:00,401.31,17.63,6.7956,3.003,0.1139,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 17:14:00,404.59,14.52,5.8479,3.1005,0.0976,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 17:15:00,403.47,16.65,6.4248,3.2076,0.1069,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 17:16:00,405.75,16.79,6.5774,3.3172,0.1101,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 17:17:00,401.6,16.69,6.6068,3.4273,0.1097,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 17:18:00,403.31,15.97,6.4337,3.5346,0.1068,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 17:19:00,404.46,11.24,4.5347,3.6101,0.0762,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 17:20:00,398.66,15.76,6.0277,3.7106,0.1002,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 17:21:00,399.93,14.14,5.6196,3.8043,0.0932,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 17:22:00,394.38,13.85,5.3056,3.8927,0.0876,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 17:23:00,399.71,14.24,5.4443,3.9834,0.0914,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 17:24:00,402.97,9.85,3.9619,4.0495,0.0664,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 17:25:00,399.17,20.97,8.0168,4.1831,0.1332,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 17:26:00,397.3,12.1,4.7449,4.2621,0.0797,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 17:27:00,405.63,13.16,5.1856,4.3486,0.0864,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 17:28:00,394.08,8.31,3.2382,4.4025,0.0537,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 17:29:00,407.25,20.24,7.9998,4.5359,0.133,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 17:30:00,393.99,13.94,5.2882,4.624,0.089,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 17:31:00,402.97,19.24,7.4796,4.7487,0.1259,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 17:32:00,397.48,11.36,4.4059,4.8221,0.0739,0,0,0,normal
STATION_12,8c3367e3-2ff,2024-06-03 17:33:00,392.39,17.6,6.8817,4.9368,0.1148,0,0,0,normal
STATION_01,6b7f4f39-b0f,2024-06-04 18:51:00,394.92,10.22,3.9697,0.0662,0.0661,0,0,0,normal
STATION_01,6b7f4f39-b0f,2024-06-04 18:52:00,404.87,16.02,6.1757,0.1691,0.1033,0,0,0,normal
STATION_01,6b7f4f39-b0f,2024-06-04 18:53:00,401.72,16.12,6.1796,0.2721,0.104,1,0,0,normal
STATION_01,6b7f4f39-b0f,2024-06-04 18:54:00,402.74,14.73,5.9091,0.3706,0.0995,0,0,0,normal
STATION_01,6b7f4f39-b0f,2024-06-04 18:55:00,400.51,16.94,6.6055,0.4807,0.1104,0,0,0,normal
STATION_01,6b7f4f39-b0f,2024-06-04 18:56:00,405.47,8.32,3.2428,0.5347,0.0539,0,0,0,normal
STATION_01,6b7f4f39-b0f,2024-06-04 18:57:00,397.45,15.31,6.058,0.6357,0.1003,0,0,0,normal
STATION_01,6b7f4f39-b0f,2024-06-04 18:58:00,400.24,19.85,7.651,0.7632,0.1279,0,0,0,normal
STATION_01,6b7f4f39-b0f,2024-06-04 18:59:00,398.48,12.45,4.7773,0.8428,0.0798,0,0,0,normal
STATION_01,6b7f4f39-b0f,2024-06-04 19:00:00,399.26,22.71,8.8189,0.9898,0.1464,0,0,0,normal
STATION_01,6b7f4f39-b0f,2024-06-04 19:01:00,401.27,16.74,6.4134,1.0967,0.1075,0,0,0,normal
STATION_01,6b7f4f39-b0f,2024-06-04 19:02:00,392.77,17.3,6.7431,1.2091,0.1133,0,0,0,normal
STATION_01,6b7f4f39-b0f,2024-06-04 19:03:00,397.7,20.45,8.1261,1.3445,0.1357,0,0,0,normal
STATION_01,6b7f4f39-b0f,2024-06-04 19:04:00,396.8,13.36,5.298,1.4328,0.0882,0,0,0,normal
STATION_01,6b7f4f39-b0f,2024-06-04 19:05:00,396.64,18.63,7.1711,1.5523,0.1189,0,0,0,normal
STATION_01,6b7f4f39-b0f,2024-06-04 19:06:00,396.88,17.07,6.5805,1.662,0.1099,0,0,0,normal
STATION_01,6b7f4f39-b0f,2024-06-04 19:07:00,403.76,14.29,5.5357,1.7543,0.0924,0,0,0,normal
STATION_01,6b7f4f39-b0f,2024-06-04 19:08:00,399.37,22.44,8.9591,1.9036,0.1478,0,0,0,normal
STATION_01,6b7f4f39-b0f,2024-06-04 19:09:00,404.21,12.75,5.1428,1.9893,0.0852,0,0,0,normal
STATION_01,6b7f4f39-b0f,2024-06-04 19:10:00,405.03,8.33,3.2056,2.0427,0.0539,0,0,0,normal
STATION_01,6b7f4f39-b0f,2024-06-04 19:11:00,401.27,14.74,5.8407,2.1401,0.0979,0,0,0,normal
STATION_01,6b7f4f39-b0f,2024-06-04 19:12:00,404.68,15.18,5.9867,2.2398,0.0992,0,0,0,normal
STATION_01,6b7f4f39-b0f,2024-06-04 19:13:00,405.85,24.48,9.8709,2.4044,0.1661,1,0,0,normal
STATION_01,6b7f4f39-b0f,2024-06-04 19:14:00,400.46,21.12,8.1243,2.5398,0.1358,0,0,0,normal
STATION_01,6b7f4f39-b0f,2024-06-04 19:15:00,398.34,12.95,5.0651,2.6242,0.084,0,0,0,normal
STATION_01,6b7f4f39-b0f,2024-06-04 19:16:00,406.6,20.97,8.1954,2.7608,0.1371,0,0,0,normal
STATION_01,6b7f4f39-b0f,2024-06-04 19:17:00,402.22,14.14,5.6751,2.8554,0.0953,0,0,0,normal
STATION_01,6b7f4f39-b0f,2024-06-04 19:18:00,406.77,13.42,5.2512,2.9429,0.0871,0,0,0,normal
STATION_03,a1cd930c-5a0,2024-06-05 20:58:00,400.99,13.3,5.137,0.0856,0.0855,0,0,0,normal
STATION_03,a1cd930c-5a0,2024-06-05 20:59:00,405.07,13.14,5.2201,0.1726,0.0864,0,0,0,normal
STATION_03,a1cd930c-5a0,2024-06-05 21:00:00,394.23,16.79,6.4378,0.2799,0.1078,0,0,0,normal
STATION_03,a1cd930c-5a0,2024-06-05 21:01:00,396.75,14.49,5.7205,0.3753,0.0953,0,0,0,normal
STATION_03,a1cd930c-5a0,2024-06-05 21:02:00,395.02,24.21,9.4905,0.5334,0.1596,0,0,0,normal
STATION_03,a1cd930c-5a0,2024-06-05 21:03:00,404.49,12.47,4.8595,0.6144,0.0805,0,0,0,normal
STATION_03,a1cd930c-5a0,2024-06-05 21:04:00,405.3,19.01,7.5747,0.7407,0.1266,0,0,0,normal
STATION_03,a1cd930c-5a0,2024-06-05 21:05:00,406.73,17.43,6.7769,0.8536,0.1135,0,0,0,normal
STATION_03,a1cd930c-5a0,2024-06-05 21:06:00,400.43,16.23,6.3095,0.9588,0.1055,0,0,0,normal
STATION_03,a1cd930c-5a0,2024-06-05 21:07:00,403.71,18.79,7.5209,1.0841,0.1259,0,0,0,normal
STATION_03,a1cd930c-5a0,2024-06-05 21:08:00,405.93,10.26,3.9727,1.1503,0.0659,0,0,0,normal
STATION_03,a1cd930c-5a0,2024-06-05 21:09:00,396.46,11.89,4.6678,1.2281,0.077,0,0,0,normal
STATION_03,a1cd930c-5a0,2024-06-05 21:10:00,397.75,22.08,8.7763,1.3744,0.1475,0,0,0,normal
STATION_03,a1cd930c-5a0,2024-06-05 21:11:00,393.44,16.1,6.2556,1.4787,0.1036,0,0,0,normal
STATION_03,a1cd930c-5a0,2024-06-05 21:12:00,394.69,19.54,7.593,1.6052,0.1267,0,0,0,normal
STATION_03,a1cd930c-5a0,2024-06-05 21:13:00,396.4,21.97,8.4892,1.7467,0.1411,0,0,0,normal
STATION_03,a1cd930c-5a0,2024-06-05 21:14:00,395.51,6.89,2.6265,1.7905,0.0441,0,0,0,normal
STATION_03,a1cd930c-5a0,2024-06-05 21:15:00,401.18,14.03,5.3725,1.88,0.09,0,0,0,normal
STATION_03,a1cd930c-5a0,2024-06-05 21:16:00,403.68,17.23,6.9406,1.9957,0.1153,0,0,0,normal
STATION_03,a1cd930c-5a0,2024-06-05 21:17:00,406.48,15.37,6.1136,2.0976,0.1024,0,0,0,normal
STATION_03,a1cd930c-5a0,2024-06-05 21:18:00,403.42,13.82,5.3238,2.1863,0.0896,0,0,0,normal
STATION_03,a1cd930c-5a0,2024-06-05 21:19:00,403.18,20.5,7.9118,2.3182,0.1313,0,0,0,normal
STATION_03,a1cd930c-5a0,2024-06-05 21:20:00,392.78,20.54,8.0468,2.4523,0.1344,0,0,0,normal
STATION_03,a1cd930c-5a0,2024-06-05 21:21:00,404.19,26.22,10.1342,2.6212,0.1689,0,0,0,normal
STATION_07,781cd6d6-69e,2024-06-06 22:05:00,403.06,9.96,3.9144,0.0652,0.065,0,0,0,normal
STATION_07,781cd6d6-69e,2024-06-06 22:06:00,395.93,22.19,8.3983,0.2052,0.1387,0,0,0,normal
STATION_07,781cd6d6-69e,2024-06-06 22:07:00,400.1,21.97,8.416,0.3455,0.1408,0,0,0,normal
STATION_07,781cd6d6-69e,2024-06-06 22:08:00,400.97,11.44,4.5423,0.4212,0.076,0,0,0,normal
STATION_07,781cd6d6-69e,2024-06-06 22:09:00,393.6,12.28,4.7494,0.5003,0.0786,0,0,0,normal
STATION_07,781cd6d6-69e,2024-06-06 22:10:00,404.48,11.19,4.3748,0.5733,0.0729,0,0,0,normal
STATION_07,781cd6d6-69e,2024-06-06 22:11:00,393.4,9.2,3.587,0.633,0.0602,0,0,0,normal
STATION_07,781cd6d6-69e,2024-06-06 22:12:00,402.79,17.72,7.0056,0.7498,0.1168,0,0,0,normal
STATION_07,781cd6d6-69e,2024-06-06 22:13:00,393.17,20.15,7.8248,0.8802,0.1301,0,0,0,normal
STATION_07,781cd6d6-69e,2024-06-06 22:14:00,393.93,13.36,5.0738,0.9648,0.0843,0,0,0,normal
STATION_07,781cd6d6-69e,2024-06-06 22:15:00,392.93,15.46,6.0142,1.065,0.0998,0,0,0,normal
STATION_07,781cd6d6-69e,2024-06-06 22:16:00,392.41,14.67,5.5584,1.1576,0.0929,0,0,0,normal
STATION_07,781cd6d6-69e,2024-06-06 22:17:00,395.46,20.11,7.6979,1.2859,0.1279,0,0,0,normal
STATION_07,781cd6d6-69e,2024-06-06 22:18:00,394.37,17.67,6.6315,1.3965,0.11,0,0,0,normal
STATION_07,781cd6d6-69e,2024-06-06 22:19:00,397.16,19.92,7.6829,1.5245,0.1288,0,0,0,normal
STATION_07,781cd6d6-69e,2024-06-06 22:20:00,393.09,19.65,7.4732,1.6491,0.1257,0,0,0,normal
STATION_07,781cd6d6-69e,2024-06-06 22:21:00,393.61,21.01,8.0438,1.7831,0.1349,0,0,0,normal
STATION_07,781cd6d6-69e,2024-06-06 22:22:00,392.07,17.58,6.6839,1.8945,0.1114,0,0,0,normal
STATION_07,781cd6d6-69e,2024-06-06 22:23:00,400.81,19.24,7.7039,2.0229,0.1289,0,0,0,normal
STATION_07,781cd6d6-69e,2024-06-06 22:24:00,401.1,13.97,5.4106,2.1131,0.0896,0,0,0,normal
STATION_07,781cd6d6-69e,2024-06-06 22:25:00,396.74,14.99,5.7194,2.2084,0.0952,0,0,0,normal
STATION_07,781cd6d6-69e,2024-06-06 22:26:00,400.16,19.32,7.4964,2.3334,0.1258,0,0,0,normal
STATION_07,781cd6d6-69e,2024-06-06 22:27:00,396.31,17.26,6.6242,2.4438,0.1097,0,0,0,normal
STATION_07,781cd6d6-69e,2024-06-06 22:28:00,399.92,14.79,5.8278,2.5409,0.0973,0,0,0,normal
STATION_07,781cd6d6-69e,2024-06-06 22:29:00,395.7,18.07,6.966,2.657,0.1169,0,0,0,normal
STATION_07,781cd6d6-69e,2024-06-06 22:30:00,401.05,21.29,8.2991,2.7953,0.1396,0,0,0,normal
STATION_07,781cd6d6-69e,2024-06-06 22:31:00,395.35,14.09,5.3268,2.8841,0.0885,0,0,0,normal
STATION_07,781cd6d6-69e,2024-06-06 22:32:00,393.7,14.18,5.5229,2.9762,0.0923,0,0,0,normal
STATION_07,781cd6d6-69e,2024-06-06 22:33:00,393.75,18.54,7.1051,3.0946,0.119,0,0,0,normal
STATION_07,781cd6d6-69e,2024-06-06 22:34:00,400.48,16.3,6.405,3.2013,0.1058,0,0,0,normal
STATION_08,bf514774-300,2024-06-07 00:12:00,403.95,7.42,2.8708,0.0478,0.0477,0,0,0,normal
STATION_08,bf514774-300,2024-06-07 00:13:00,392.31,17.23,6.5687,0.1573,0.1105,0,0,0,normal
STATION_08,bf514774-300,2024-06-07 00:14:00,393.95,13.88,5.2088,0.2441,0.0865,0,0,0,normal
STATION_08,bf514774-300,2024-06-07 00:15:00,402.49,14.25,5.4683,0.3353,0.0912,0,0,0,normal
STATION_08,bf514774-300,2024-06-07 00:16:00,395.26,11.57,4.3489,0.4078,0.0722,0,0,0,normal
STATION_08,bf514774-300,2024-06-07 00:17:00,401.27,15.84,6.2969,0.5127,0.1054,0,0,0,normal
STATION_08,bf514774-300,2024-06-07 00:18:00,400.45,14.95,5.7557,0.6086,0.0957,0,0,0,normal
STATION_08,bf514774-300,2024-06-07 00:19:00,392.82,15.8,6.0543,0.7095,0.1006,0,0,0,normal
STATION_08,bf514774-300,2024-06-07 00:20:00,400.48,11.08,4.408,0.783,0.0728,0,0,0,normal
STATION_08,bf514774-300,2024-06-07 00:21:00,396.38,16.95,6.703,0.8947,0.1128,0,0,0,normal
STATION_08,bf514774-300,2024-06-07 00:22:00,404.9,17.66,6.9173,1.01,0.1149,0,0,0,normal
STATION_08,bf514774-300,2024-06-07 00:23:00,406.46,21.7,8.6256,1.1538,0.143,0,0,0,normal
STATION_08,bf514774-300,2024-06-07 00:24:00,397.66,12.95,5.041,1.2378,0.0832,0,0,0,normal
STATION_08,bf514774-300,2024-06-07 00:25:00,397.17,13.34,5.0414,1.3218,0.0848,0,0,0,normal
STATION_08,bf514774-300,2024-06-07 00:26:00,397.71,17.55,6.8975,1.4368,0.1147,0,0,0,normal
STATION_08,bf514774-300,2024-06-07 00:27:00,403.81,20.69,8.1745,1.573,0.1373,0,0,0,normal
STATION_08,bf514774-300,2024-06-07 00:28:00,395.42,21.51,8.1289,1.7085,0.135,0,0,0,normal
STATION_08,bf514774-300,2024-06-07 00:29:00,397.78,17.61,6.9303,1.824,0.1144,0,0,0,normal
STATION_08,bf514774-300,2024-06-07 00:30:00,398.04,17.75,6.7574,1.9366,0.1134,0,0,0,normal
STATION_08,bf514774-300,2024-06-07 00:31:00,401.98,16.23,6.2067,2.0401,0.103,0,0,0,normal
STATION_08,bf514774-300,2024-06-07 00:32:00,407.75,21.42,8.6419,2.1841,0.1453,0,0,0,normal
STATION_08,bf514774-300,2024-06-07 00:33:00,398.68,20.89,8.1229,2.3195,0.1345,0,0,0,normal
STATION_08,bf514774-300,2024-06-07 00:34:00,393.95,10.73,4.2015,2.3895,0.0704,0,0,0,normal
STATION_08,bf514774-300,2024-06-07 00:35:00,392.73,21.06,8.1419,2.5252,0.136,0,0,0,normal
STATION_08,bf514774-300,2024-06-07 00:36:00,400.51,18.88,7.2151,2.6455,0.1205,0,0,0,normal
STATION_08,bf514774-300,2024-06-07 00:37:00,399.22,16.44,6.236,2.7494,0.104,0,0,0,normal
STATION_08,bf514774-300,2024-06-07 00:38:00,407.87,19.82,8.0601,2.8837,0.1342,0,0,0,normal
STATION_08,bf514774-300,2024-06-07 00:39:00,406.17,15.9,6.2688,2.9882,0.105,0,0,0,normal
STATION_08,bf514774-300,2024-06-07 00:40:00,396.71,7.83,3.0654,3.0393,0.051,0,0,0,normal
STATION_08,bf514774-300,2024-06-07 00:41:00,396.05,18.71,7.278,3.1606,0.1217,0,0,0,normal
STATION_08,bf514774-300,2024-06-07 00:42:00,404.75,17.5,7.0118,3.2775,0.1159,0,0,0,normal
STATION_08,bf514774-300,2024-06-07 00:43:00,404.84,14.96,5.7664,3.3736,0.0966,0,0,0,normal
STATION_08,bf514774-300,2024-06-07 00:44:00,394.46,14.62,5.5082,3.4654,0.0913,0,0,0,normal
STATION_08,bf514774-300,2024-06-07 00:45:00,397.4,13.68,5.2037,3.5521,0.0864,0,0,0,normal
STATION_04,cd94d0a0-708,2024-06-08 02:19:00,402.01,13.12,5.2276,0.0871,0.0871,0,0,0,normal
STATION_04,cd94d0a0-708,2024-06-08 02:20:00,405.82,20.74,8.264,0.2249,0.1388,0,0,0,normal
STATION_04,cd94d0a0-708,2024-06-08 02:21:00,407.9,20.01,8.1445,0.3606,0.1354,0,0,0,normal
STATION_04,cd94d0a0-708,2024-06-08 02:22:00,400.04,20.66,7.9773,0.4936,0.1339,0,0,0,normal
STATION_04,cd94d0a0-708,2024-06-08 02:23:00,392.6,18.87,7.2922,0.6151,0.1226,0,0,0,normal
STATION_04,cd94d0a0-708,2024-06-08 02:24:00,392.6,20.22,7.5666,0.7412,0.1271,0,0,0,normal
STATION_04,cd94d0a0-708,2024-06-08 02:25:00,405.9,16.69,6.5369,0.8502,0.1093,0,0,0,normal
STATION_04,cd94d0a0-708,2024-06-08 02:26:00,399.13,15.88,6.2269,0.9539,0.1034,0,0,0,normal
STATION_04,cd94d0a0-708,2024-06-08 02:27:00,401.38,12.7,4.8688,1.0351,0.0819,0,0,0,normal
STATION_04,cd94d0a0-708,2024-06-08 02:28:00,402.5,13.5,5.2016,1.1218,0.0863,0,0,0,normal
STATION_04,cd94d0a0-708,2024-06-08 02:29:00,399.32,17.62,6.9605,1.2378,0.1158,0,0,0,normal
STATION_04,cd94d0a0-708,2024-06-08 02:30:00,393.54,17.38,6.5594,1.3471,0.1092,0,0,0,normal
STATION_04,cd94d0a0-708,2024-06-08 02:31:00,404.28,18.75,7.4652,1.4715,0.1252,0,0,0,normal
STATION_04,cd94d0a0-708,2024-06-08 02:32:00,396.24,13.23,5.1211,1.5569,0.0861,0,0,0,normal
STATION_04,cd94d0a0-708,2024-06-08 02:33:00,400.09,12.23,4.8224,1.6372,0.0801,0,0,0,normal
STATION_04,cd94d0a0-708,2024-06-08 02:34:00,405.11,20.32,7.8297,1.7677,0.1309,0,0,0,normal
STATION_04,cd94d0a0-708,2024-06-08 02:35:00,396.76,11.88,4.4863,1.8425,0.0747,0,0,0,normal
STATION_04,cd94d0a0-708,2024-06-08 02:36:00,396.37,11.66,4.5282,1.918,0.076,0,0,0,normal
STATION_04,cd94d0a0-708,2024-06-08 02:37:00,407.88,21.24,8.4932,2.0595,0.1404,0,0,0,normal
STATION_04,cd94d0a0-708,2024-06-08 02:38:00,398.23,16.82,6.4361,2.1668,0.1071,0,0,0,normal
STATION_04,cd94d0a0-708,2024-06-08 02:39:00,402.78,12.91,4.9784,2.2498,0.0825,0,0,0,normal
STATION_04,cd94d0a0-708,2024-06-08 02:40:00,405.03,10.79,4.1904,2.3196,0.0691,0,0,0,normal
STATION_04,cd94d0a0-708,2024-06-08 02:41:00,404.43,13.83,5.3508,2.4088,0.0893,0,0,0,normal
